sale_date,address,lot,property_type,rooms,floor,square_meters,price,difference_rate,latitude,longitude
17.05.2022,שלומציון המלכה 42,6212-159-14,,4,,100,5914000,,32.095108,34.789454
17.05.2022,יוחנן הורקנוס 29,6212-448-16,,3,,75,4500000,,32.094204,34.782661
17.05.2022,ששת הימים 3,7242-28-1,דירה בבית קומות,3,רביעית,53,1350000,,32.047579,34.81051
17.05.2022,ז'בוטינסקי 146,6108-279-12,,3,שביעית,71,4800000,,32.08587915,34.7932399
17.05.2022,,6213-332-4,קרקע למגורים,0,,5017000,,
17.05.2022,ויזל 8,6215-189-16,דירה בבית קומות,3,גג,64.02,4450000,,32.083613,34.777731
17.05.2022,שמחה 27,6135-45-31,קוטג' דו משפחתי,2,ראשונה,62,1640000,,32.048649,34.791884
17.05.2022,זנגביל 10,6956-62-1,משרד,0,מרתף,43.18,1800000,,32.090796,34.777379
17.05.2022,אוסישקין 72,6958-70-10,דירה בבית קומות,3,שלישית,58,75000,,32.095028,34.7808701
17.05.2022,עזה 56,7024-179-4,דירה בבית קומות,5,קרקע ראשונה,158.68,6000000,,32.04576,34.759329
17.05.2022,ארניה אסוולדו 27,7101-19-210,משרד,0,שניה  ,15225000,,,,
17.05.2022,חנקין 13,6213-1370-5,דירה בבית קומות,5,ראשונה,100,5850000,,32.090106,34.789172
17.05.2022,ארלוזורוב 51,6214-300-8,מחסנים,0,,25,400000,,32.086202,34.778537
17.05.2022,הקליר 10,6953-27-5,דירה בבית קומות,3,ראשונה,56,3500000,,32.083642,34.779269
17.05.2022,ברוידס אברהם 1,6624-644-4,דירה בבית קומות,6,ראשונה,251,8350000,,32.123306,34.828189
17.05.2022,לילינבלום 8,6923-4-6,מסחרי + מגורים,0,,1237,161200000,,32.061758,34.767868
17.05.2022,לילינבלום 29,7245-25-1,משרד,0,ראשונה  ,33750000,,,32.062397,34.7712641
17.05.2022,חברון 6,6910-42-3,דירה בבית קומות,4,רביעית,104,8400000,,32.074465,34.769321
17.05.2022,זנגביל 10,6956-62-9,דירה בבית קומות,4,שניה,80.28,6850000,,32.090796,34.777379
17.05.2022,תוצרת הארץ 5,7094-105-113,,4,עשרים וחמש,126,4180000,,32.0735016,34.7967239
17.05.2022,אלוף מגן קלמן 8,7101-8-43,קרקע למגורים,0,,2754000,,,32.0715705,34.7870951
16.05.2022,פיארברג 33,7437-4-11,דירה בבית קומות,4,רביעית חמישית,83.30,5400000,,32.069824,34.776849
16.05.2022,המכבי 11,7226-81-8,דירה בבית קומות,3,שלישית,51.06,1745000,,32.071481,34.772141
16.05.2022,רודנסקי שמואל 10,6630-759-12,דירה בבית קומות,3,רביעית,78.14,4380000,,,
16.05.2022,עירית 18,7075-3-37,,3,,67,2350000,,32.036089,34.749835
16.05.2022,בוקי בן יגלי 11,6911-126-6,קרקע למגורים,0,גג,41,500000,,32.074069,34.774417
16.05.2022,רוזנבלום הרצל 12,6621-10-42,דירה בבית קומות,2,שביעית,54,3200000,,32.138889,34.791508
16.05.2022,לודויפול 10,6981-39-6,קרקע למגורים,0,,751,6361000,,,
16.05.2022,רוזנבלום הרצל 12,6621-10-41,דירה בבית קומות,2,שביעית,57,2800000,,32.138889,34.791508
16.05.2022,שילר 10,6985-96-3,דירה בבית קומות,4,ראשונה,97.30,3400000,,32.042453,34.779144
16.05.2022,,6954-89-3,דירה בבית קומות,2,ראשונה,54,1425000,
16.05.2022,רוזן פנחס 1,6636-846-1,דירה בבית קומות,5,ראשונה,293,7200000,,32.1130677,34.8252349
16.05.2022,נורדאו 80,6957-180-5,,2,חמישית,48,3474000,,32.091789,34.780866
16.05.2022,,6968-171-11,דירה בבית קומות,3,ה 1,65.65,3750000,
16.05.2022,,7102-63-32,קרקע למגורים,0,,172,13504000,
16.05.2022,השוק 37,8990-8-1,חנות,0,קרקע,46.50,1150000,,32.057517,34.771516
16.05.2022,הקונגרס 13,9021-17-5,,2,שניה,50,2950000,,32.057098,34.774108
16.05.2022,נמיר מרדכי 120,6106-714-11,דירה בבית קומות,4,שישית + גג,85.85,4390000,,,
15.05.2022,החרמון 19,6926-97-2,דירה בבית קומות,3,קרקע+יציע,110,6300000,,32.063153,34.76617
15.05.2022,ברנר 1,6933-86-24,דירה בבית קומות,4,שישית + שביעית,84.40,5950000,,32.069335,34.77094
15.05.2022,אמסטרדם 6,6214-295-5,דירה בבית קומות,3,שניה,62,4800000,,32.08656,34.77841
15.05.2022,רח טז כפר שלם 19,6130-354-1,דירה בבית קומות,4,קרקע,86.42,1774000,,,
15.05.2022,מרכלת 8,7083-185-65,דירה בבית קומות,3, קומה,10,85,,,
15.05.2022,שלג 3,6968-128-2,דירה בבית קומות,3,מרתף + ראשונה,76.36,5100000,,,
15.05.2022,אדיל עאזר 7,8997-92-7,דירה בבית קומות,4,ראשונה,84,1300000,,32.040808,34.750681
15.05.2022,בר כוכבא 24,7092-126-3,דירה בבית קומות,3,ראשונה,66.50,3467000,,32.075791,34.772871
15.05.2022,בני אפרים 276,6624-909-31,דירה בבית קומות,4,חמישית,103,4900000,,32.122537,34.824074
15.05.2022,חן 59,6952-113-6,דירה בבית קומות,4,ראשונה,112,5970000,,32.079193,34.779707
15.05.2022,דה האז 11,6212-925-17,דירה בבית קומות,4,ראשונה,113,6600000,,32.092043,34.786324
15.05.2022,רבי מאיר בעל הנס 6,6971-23-1,קרקע למגורים,0,,667,3000000,,32.049803,34.774482
15.05.2022,מעפילי אגוז 91,7244-14-28,דירה בבית קומות,5,שביעית,91,2200000,,32.055015,34.806878
15.05.2022,הקליר 19,6953-21-4,דירה בבית קומות,2,שלישית,35,35000000,,32.084269,34.779272
15.05.2022,נמיר מרדכי 130,6106-641-2,דירה בבית קומות,1,ראשונה,23,1170000,,,
15.05.2022,אשכנזי 61,6623-475-2,דירה בבית קומות,7,ראשונה,305,7500000,,32.114076,34.831934
15.05.2022,,6977-256-104,משרד,0,שישית,120,1858000,
14.05.2022,,6134-662-1,,4,שישית,86,3075983,
14.05.2022,אלוף מגן קלמן 8,7101-8-42,קרקע למגורים,0,,5203000,,,32.0715705,34.7870951
13.05.2022,ששת הימים 5,7242-29-46,דירה בבית קומות,3,רביעית,48.60,2050000,,32.046002,34.809501
13.05.2022,קארו יוסף 15,7109-366-10,משרד,0,שלישית,31.50,800000,,32.070807,34.790912
13.05.2022,יהודה הלוי 9,6923-23-2,משרד,0,ראשונה,1500,179982000,,32.061413,34.768267
13.05.2022,הרב רפאל אנקאווא 61,6130-284-13,דירה בבית קומות,4,שלישית,70.50,1110000,,,
12.05.2022,סוטין 24,6217-360-11,דירה בבית קומות,2,גג  ,4350000,196,,32.081838,34.786343
12.05.2022,פנקס 24,6213-758-11,דירה בבית קומות,3,שלישית,57.20,5300000,,32.090743,34.787267
12.05.2022,צונץ 40,6992-20-1,דירה בבית קומות,4,ראשונה,72.10,2000000,,32.043707,34.763133
12.05.2022,צוויג סטפן 19,6626-223-35,דירה בבית קומות,3,שישית,83.70,1635000,,,
12.05.2022,סטימצקי 6,6886-56-43,דירה בבית קומות,6,שתים עשרה +שלש עשרה,133.18,8000000,,32.113044,34.790694
12.05.2022,בוגרשוב 62,6911-17-1,משרד,0,מרתף,42,1200000,,32.075466,34.772161
12.05.2022,,6941-99-1,דירה בבית קומות,5,ראשונה,100,6100000,
12.05.2022,הראש 1,7052-57-70,דירה בבית קומות,4,אחת עשרה,92,5053000,,,
12.05.2022,בורלא יהודה 32,7221-29-32,דירה בבית קומות,5,שמינית,116,8000000,,32.1088778,34.7907499
12.05.2022,החשמונאים 31,7436-18-1,דירה בבית קומות,3,קרקע,46,4500000,,32.071049,34.77692
12.05.2022,עבודת ישראל 12,7047-11-1,דירה בבית קומות,3,ראשונה,97.94,2600000,,32.042077,34.752476
12.05.2022,קרליבך 4,7104-289-693,דירה בבית קומות,5,שתים עשרה,160,7556000,,32.067257,34.783675
12.05.2022,,6623-877-14,דירה בבית קומות,5,רביעיתחמישית,158.49,8000000,
12.05.2022,הסבוראים 15,6630-665-6,דירה בבית קומות,4,שניה,103.81,4500000,,32.117014,34.794144
12.05.2022,שרת משה 83,6108-521-9,דירה בבית קומות,5,שניה,104,6700000,,,
12.05.2022,אלוני ניסים 6,6108-730-123,דירה בבית קומות,5,קומה,33,119,,32.090616,34.797352
12.05.2022,פרץ י ל 18,6945-48-2,משרד,0,ראשונה,40,1100000,,32.0598577,34.7744024
12.05.2022,שרת משה 79,6108-544-2,קרקע למגורים,0,ראשונה,163.30,5875000,,,
12.05.2022,צפת 8,7091-119-9,דירה בבית קומות,4,רביעית,91,6375000,,32.076661,34.771841
12.05.2022,בר אילן 8,7437-34-3,דירה בבית קומות,3,שניה,103,6050000,,32.069878,34.77708
12.05.2022,דיזנגוף 50,7092-191-32,חנות,0,ראשונה,25,450000,,32.075508,34.77553613564038
12.05.2022,רפידים 8,6646-92-26,דירה בבית קומות,4,קרקע,61,2666666,,32.11004,34.812969
12.05.2022,,6150-505-1,קרקע למגורים,3,ראשונה,79,4900000,
12.05.2022,גלבוע אמיר 8,6883-29-65,דירה בבית קומות,5,רביעית,150.34,7150000,,32.116795,34.787209
12.05.2022,קהילת קנדה 14,7050-157-3,דירה בבית קומות,2,ראשונה,50.30,2175000,,32.03199,34.752189
12.05.2022,חיי אדם 6,7093-301-2,קרקע למגורים,0,,20714000,,,32.073536,34.799191
12.05.2022,עמק ברכה 24,7093-495-2,דירה בבית קומות,4,ראשונה,72,3000000,,32.076364,34.79747
12.05.2022,פייבל 12,6108-355-4,דירה בבית קומות,3,ראשונה,64,4490000,,32.084645,34.79321
12.05.2022,ישעיהו ליבוביץ 2,6136-299-238,דירה בבית קומות,4,שמונה עשרה,117,2800000,,,
12.05.2022,,6107-29-58,דירה בבית קומות,4,שלוש עשרה,100,9004000,
12.05.2022,ארניה אסוולדו 27,7101-19-209,משרד,0,תשיעית  ,10183000,,,,
12.05.2022,סוטין 11,6217-138-5,דירה בבית קומות,3,ראשונה,61.70,4000000,,32.082522,34.784596
12.05.2022,אסף הרופא 2,9000-19-2,מגורים,0,,115,4821000,,32.039999,34.746917
11.05.2022,יערי מאיר 2,6798-11-7,דירה בבית קומות,4,שלישית,100,5475000,,32.099606,34.784653
11.05.2022,ברטונוב יהושע 6,6623-320-3,דירה בבית קומות,6,ראה הערות,145.95,2597000,,,
11.05.2022,אשכול לוי 102,6630-805-4,דירה בבית קומות,4,ה 1,93.44,4466000,,32.118855,34.791155
11.05.2022,בורלא יהודה 30,7221-28-7,דירה בבית קומות,5,שניה,136.35,1127000,,32.1085554,34.7907359
11.05.2022,טאגור רבינדרנארט 48,6629-119-93,דירה בבית קומות,3,חמישית,66,3700000,,,
11.05.2022,מחרוזת 10,7050-220-26,דירה בבית קומות,4,שלישית,77.29,1810000,,32.033577,34.753353
11.05.2022,הנביאים 7,6951-33-11,דירה בבית קומות,4,שלישית,127,3633333,,32.076204,34.777989
11.05.2022,מרכלת 8,7083-185-31,דירה בבית קומות,2,ה 4,45.80,2600000,,,
11.05.2022,מטמון כהן 4,6213-750-27,דירה בבית קומות,3,,92,4535000,,32.086479,34.786427
11.05.2022,מוזיר יעקב 6,6213-826-17,,4,,106,6480000,,32.088774,34.785752
11.05.2022,קרליבך 4,7104-289-695,דירה בבית קומות,2,אחת עשרה,52,2700000,,32.067257,34.783675
11.05.2022,ירמיהו 23,6962-31-1,דירה בבית קומות,5,חמישית,212,12450000,,32.094907,34.776236
11.05.2022,חנקין 3,6213-1141-21,,3,,109,6675000,,32.089057,34.78913
11.05.2022,הנביאים 29,6951-118-5,דירה בבית קומות,1,רביעית,35,2220000,,32.075839,34.780569
11.05.2022,בר גיורא 22,7092-66-2,דירה בבית קומות,2,קרקע,54,3570000,,32.0760749,34.776203
11.05.2022,זיגלבוים 4,6986-63-4,דירה בבית קומות,2,ראשונה,59.70,2650000,,32.040662,34.77714
11.05.2022,נחלת יצחק 18,7093-549-48,דירה בבית קומות,4,עשרים וארבע,105,3960000,,32.07408,34.797859
11.05.2022,אלוף מגן קלמן 3,7101-9-49,דירה בבית קומות,4,שבע עשרה,89,3600000,,32.07110345,34.78706174292169
11.05.2022,,6948-103-1,קרקע למגורים,0,,219,7000000,
11.05.2022,רוני 62,6135-47-47,דירה בבית קומות,2,ראשונה,41,1100000,,32.047548,34.791268
11.05.2022,בני אפרים 276,6624-909-32,דירה בבית קומות,4,רביעית,101,4980000,,32.122537,34.824074
11.05.2022,,6948-7-1,קרקע למגורים,0,,458,15000000,
11.05.2022,מוזיר יעקב 12,6213-829-17,דירה בבית קומות,4,שישית,111,8450000,,32.089455,34.785818
11.05.2022,וולפסון 52,9021-19-6,דירה בבית קומות,2,שניה,50,2920000,,32.057481,34.774342
10.05.2022,גאולה 41,6915-37-2,דירה בבית קומות,2,קרקע,38,3400000,,32.071522,34.768532
10.05.2022,,6164-15-0,קרקע למגורים,0,,2278,1323000,
10.05.2022,עקיבא אריה 4,6213-549-17,דירה בבית קומות,4,שישית,110,8020000,,32.087636,34.791412
10.05.2022,הגדוד העברי 64,6946-54-7,מחסנים,0,קרקע  ,350000,,,32.057311,34.779683
10.05.2022,היהודי זיס 1,6986-53-2,דירה בבית קומות,4,קרקע,104,3200000,,32.0414537,34.776301
10.05.2022,יד המעביר 3,6636-761-33,,4,,115,5175000,,32.108306,34.82395
10.05.2022,ישעיהו ליבוביץ 6,6136-300-37,דירה בבית קומות,4,שבע עשרה,109,3060000,,,
10.05.2022,טאגור רבינדרנארט 39,7223-4-15,דירה בבית קומות,3,חמישית,83.60,4035000,,,
10.05.2022,בר אילן 17,7439-8-6,קרקע למגורים,0,,8140000,,,32.069821,34.778096
10.05.2022,וולפסון 52,9021-19-5,,2,שניה,50,2920000,,32.057481,34.774342
10.05.2022,יפת 201,7000-208-2,דירה בבית קומות,2,ראשונה,50.40,1945000,,32.034172,34.746605
10.05.2022,,6909-70-1,דירה בבית קומות,5,חמישית,159,10200000,
10.05.2022,ברלין ישעיהו 1,6970-103-69,דירה בבית קומות,4,שישית,90,3205000,,,
10.05.2022,חסידי האומות 16,7073-72-30,דירה בבית קומות,3,שניה,79,3415000,,32.042852,34.758066
10.05.2022,אלוני ניסים 5,6108-721-255,דירה בבית קומות,3,עשרים ושתים,68.90,4400000,,32.088824,34.796544
10.05.2022,ברלין ישעיהו 1,6970-103-68,דירה בבית קומות,4,רביעית,90,3145000,,,
10.05.2022,סנפיר 2,6129-238-35,דירה בבית קומות,3,שביעית,77,1242991,,32.052593,34.808848
10.05.2022,סמאטס 26,6212-1195-26,,4,,74,4780000,,32.0925468,34.789569
10.05.2022,מוזיר יעקב 12,6213-829-16,,4,שישית,111,8450000,,32.089455,34.785818
09.05.2022,ההלכה 5,6107-549-10,דירה בבית קומות,4,חמישית,75.74,3600000,,,
09.05.2022,פאת השולחן 11,7105-80-6,דירה בבית קומות,4,שניה,71,3150000,,32.078109,34.80024
09.05.2022,בר אילן 8,7437-34-1,דירה בבית קומות,5,מרתף קרקע,180.40,10550000,,32.069878,34.77708
09.05.2022,קהילת קנדה 22,7050-196-28,דירה בבית קומות,2,ראשונה,39.10,2050000,,32.0309636,34.7521302
09.05.2022,חסידי האומות 16,7073-72-29,,3,שניה,79,3410000,,32.042852,34.758066
09.05.2022,ברלין ישעיהו 1,6970-103-66,,4,רביעית,90,3140000,,,
09.05.2022,,6632-33-5,קרקע למגורים,0,,673,16264000,
09.05.2022,מוזיר יעקב 12,6213-829-15,דירה בבית קומות,4,שביעית,111,8450000,,32.089455,34.785818
09.05.2022,אחוזת בית 7,6920-38-65,דירה בבית קומות,4,שניה,91,8000000,,32.064054,34.770742
09.05.2022,מלכי ישראל 2,6952-68-29,דירה בבית קומות,3,ראשונה,73.80,4500000,,32.079304,34.78028
09.05.2022,דרזנר יחיאל 8,6628-641-106,דירה בבית קומות,4,שלישית,92.75,4580000,,32.126804,34.806203
09.05.2022,בגין 154,6110-418-103,משרד,0,תשע עשרה,43,1070000,,32.0796864,34.7955201
09.05.2022,קיציס יוסף 17,6636-743-2,דירה בבית קומות,3,ראשונה,68.60,3760000,,32.108001,34.82128
09.05.2022,אפלטון 1,7000-208-13,,2,,62,1945000,,32.03407,34.746706
09.05.2022,בר אילן 17,7439-8-5,קרקע למגורים,0,,950,24000000,,32.069821,34.778096
09.05.2022,,6954-5-1,דירה בבית קומות,1,מרתף  ,660000,,
09.05.2022,עובדיה מברטנורה 4,6957-126-13,דירה בבית קומות,2,שלישית,42,2310000,,32.091439,34.778479
09.05.2022,הגלבוע 4,7441-8-9,דירה בבית קומות,2,שניה,66,5555000,,32.068436,34.77901
09.05.2022,אורי צבי גרינברג 9,6620-19-45,דירה בבית קומות,6,אחת עשרה +שתיים עשרה,196.20,7194000,,32.129986,34.794917
09.05.2022,ברלין ישעיהו 1,6970-103-67,,6,שביעית,90,3200000,,,
09.05.2022,נטע 4,7110-263-11,דירה בבית קומות,4,שישית,82.06,4150000,,32.076329,34.80152
09.05.2022,אלוף מגן קלמן 8,7101-8-41,דירה בבית קומות,4,ראשונה,80,4243000,,32.0715705,34.7870951
09.05.2022,ארלוזורוב 78,6215-435-7,דירה בבית קומות,4,ראשונה,97,4625000,,32.085685,34.779414
08.05.2022,אבן גבירול 7,7085-17-15,דירה בבית קומות,3,שלישית,61.62,1750000,,32.0720177,34.7816768
08.05.2022,המאירי אביגדור 17,6625-1251-66,דירה בבית קומות,5,שביעית,114,1144000,,32.118294,34.819583
08.05.2022,דניאל סמבורסקי 9,6632-471-78,דירה בבית קומות,4,עשירית,98.35,5250000,,32.127657,34.794495
08.05.2022,קהילת יאסי 19,6636-108-3,דירה בבית קומות,5,שניה+ק.גג,116.21,5325000,,32.110248,34.825117
08.05.2022,,6963-17-14,דירה בבית קומות,3,רביעית+חמישית,48.40,3700000,
08.05.2022,אונטרמן איסר יהודה 8,6132-375-67,דירה בבית קומות,4,ה 5,106,3088000,,,
08.05.2022,צ'לנוב 50,6947-99-1,חנות,0,ראשונה,29,9500000,,32.054996,34.773716
08.05.2022,כרמיה 13,7085-114-2,דירה בבית קומות,3,ראשונה,58,4500000,,32.070714,34.780241
08.05.2022,קרפל ליפא 5,6638-523-1,קרקע למגורים,0,,100,1831000,,32.110492,34.832307
08.05.2022,וולקר יוסף 24,7241-22-12,דירה בבית קומות,3,שלישית,60.80,2470000,,,
08.05.2022,אבן רשד 19,9013-13-1,דירה בבית קומות,4,ראשונה,113,2500000,,32.04567,34.750356
08.05.2022,ארלוזורוב 117,6213-655-3,דירה בבית קומות,3,ראשונה,74.40,3000000,,32.084024,34.788467
08.05.2022,ספיר אליהו 10,7111-50-2,קרקע למגורים,0,,371,3406000,,32.074921,34.777935
08.05.2022,הזוהר 6,6107-481-1,דירה בבית קומות,3,ראשונה,72,3660000,,32.092757,34.79603
08.05.2022,פנקס 34,6213-982-25,דירה בבית קומות,3,שלישית,68.53,5490000,,32.09077,34.787503
08.05.2022,אהרונסון 7,6916-127-24,דירה בבית קומות,2,חמישית,56,5200000,,32.071182,34.764889
08.05.2022,חפץ חיים 10,7093-483-7,משרד,0,ראשונה,102.93,3990000,,32.073925,34.79895
08.05.2022,לפין 20,7227-110-4,דירה בבית קומות,4,ראשונה,119,6980000,,32.065524,34.766619
08.05.2022,ישעיהו ליבוביץ 2,6136-299-221,דירה בבית קומות,4,שישית,92,3150000,,,
08.05.2022,חפץ ישה 18,6883-13-20,דירה בבית קומות,3,רביעית,88,3938000,,32.116831,34.789452
08.05.2022,אבן גבירול 126,6213-1493-21,דירה בבית קומות,2,שלישית,54,3785000,,32.087408,34.782438
08.05.2022,בגין 154,6110-418-102,מחסנים,0,,30,320000,,32.0796864,34.7955201
08.05.2022,מוזיר יעקב 12,6213-829-14,,4,שביעית,111,8450000,,32.089455,34.785818
08.05.2022,בראלי 10,7222-48-136,דירה בבית קומות,4,רביעית,98,4200000,,32.1035525,34.7901554
07.05.2022,ליליאן 6,6217-235-6,,4,חמישית,115,7290000,,32.083499,34.78297
06.05.2022,ליליאן 6,6217-235-5,דירה בבית קומות,6,שמינית,268,25500000,,32.083499,34.78297
05.05.2022,קרליבך 4,7104-289-588,דירה בבית קומות,2,שביעית,50,2815000,,32.067257,34.783675
05.05.2022,הרודיון 1,6134-120-1,דירה בבית קומות,3,ראשונה,76,3000000,,32.056727,34.794782
05.05.2022,בעל הטורים 12,7081-53-12,דירה בבית קומות,3,שלישית,51.95,3000000,,32.051332,34.756312
04.05.2022,פיקוס 3,7075-64-2,דירה בבית קומות,3,ראשונה,58.71,1020000,,32.034811,34.751045
04.05.2022,קארו יוסף 27,7109-456-6,דירה בבית קומות,3,ראשונה,66,3850000,,32.070657,34.791892
04.05.2022,,6134-694-47,דירה בבית קומות,2,שישית,63,3105000,
04.05.2022,מאנה 1,6952-117-5,דירה בבית קומות,3,שלישית,71,4300000,,32.078832,34.779146
04.05.2022,בית הבד 2,7421-14-11,דירה בבית קומות,2,ה 1,45.88,3200000,,32.060557,34.769972
04.05.2022,בוגרשוב 48,6907-109-4,חנות,0,ראשונה,28,1500000,,32.075977,34.771278
04.05.2022,בורמה 26,7065-209-9,דירה בבית קומות,2,ראשונה,50.95,1820000,,32.042468,34.772545
04.05.2022,צפת 8,7091-119-8,דירה בבית קומות,4,שניה,98,5900000,,32.076661,34.771841
04.05.2022,,6110-425-4,דירה בבית קומות,3,עשירית,90,3560000,
03.05.2022,בורלא יהודה 11,7222-52-83,דירה בבית קומות,5,שמינית,130.80,7600000,,32.106122549999995,34.78966932875899
03.05.2022,מנדלי מוכר ספרים 7,6905-39-1,משרד,0,מרתף,441,5300000,,32.07926,34.768915
03.05.2022,ענתות 37,6615-162-11,דירה בבית קומות,4,שלישית,84,3500000,,32.125318,34.830886
03.05.2022,מרסל ינקו 14,6625-1207-4,דירה בבית קומות,2,קרקע,41.35,1450000,,32.116464,34.824128
03.05.2022,בנימיני אהרון 20,7110-191-19,דירה בבית קומות,2,חמישית,59,2780000,,,
03.05.2022,,9006-16-7,דירה בבית קומות,4,שניה,91.65,3290000,
03.05.2022,הקשת 2,7065-43-64,דירה בבית קומות,3,ראשונה,72,2300000,,32.041638,34.775637
03.05.2022,בלוך דוד 41,6217-380-3,דירה בבית קומות,3,קרקע,64,3105000,,32.083808,34.785064
03.05.2022,שיינקין 74,6936-60-4,דירה בבית קומות,2,שניה,62,4930000,,32.067845,34.779063
03.05.2022,דיזנגוף 216,6955-82-14,דירה בבית קומות,5,חמישית,172,5897000,,32.087723,34.775291
03.05.2022,פלורנטין 48,7084-186-14,דירה בבית קומות,2,שלישית,40.72,2530000,,32.056052,34.772017
03.05.2022,וינגייט 8,7090-8-26,דירה בבית קומות,2,ראשונה,54,2760000,,32.059872,34.788754
03.05.2022,קצנלסון יצחק 11,6111-395-1,דירה בבית קומות,3,שניה,81,197000,,32.077339,34.782098
03.05.2022,ששת הימים 30,6146-457-59,דירה בבית קומות,3,שישית,83.30,2500000,,32.050135,34.810123
03.05.2022,פיליכובסקי 14,6629-163-6,קוטג' דו משפחתי,5,ראה הערות,234.70,7897000,,32.117072,34.800602
03.05.2022,סוקולוב 55,6956-54-28,דירה בבית קומות,4,שישית,126,10850000,,32.090511,34.777799
03.05.2022,עמיחי יהודה 6,6885-21-19,דירה בבית קומות,5,שביעית,150,4375000,,32.109222,34.786438
03.05.2022,גוש עציון 9,7068-55-1,דירה בבית קומות,2,מרתף,42,1200000,,32.054889,34.786419
03.05.2022,פינס 18,6929-215-1,דירה בבית קומות,3,ראשונה,86,1627000,,32.06266,34.766498
03.05.2022,ניסנבוים 2,6212-1153-80,,3,,74,5082000,,32.09483,34.790716
03.05.2022,בילויה 2,7186-24-7,דירה בבית קומות,4,ראשונה,119,5982000,,32.100526,34.78844
03.05.2022,,7430-18-7,דירה בבית קומות,2,שניה,58,4075000,
03.05.2022,הנגב 8,8939-1-102,משרד,0,שלישית  ,7750000,,,32.061606,34.778661
03.05.2022,סשא ארגוב 68,6332-181-5,דירה בבית קומות,5,שניה,144,5050000,,,
03.05.2022,שזר זלמן 51,6993-124-76,דירה בבית קומות,3,שלישית,73.28,1600000,,,
03.05.2022,אברבנאל 2,7083-128-2,דירה בבית קומות,2,ראשונה,56,2500000,,32.059003,34.766433
03.05.2022,מבצע קדש 2,6627-351-425,דירה בבית קומות,3,ראשונה,67,5040000,,32.113213,34.813013
03.05.2022,הסיירים 3,6133-765-10,דירה בבית קומות,3,שלישית,46.40,2550000,,32.06204,34.797694
03.05.2022,התבור 16,7228-26-1,מחסנים,0,מרתף,132.96,1500000,,32.066306,34.76748
03.05.2022,רענן 1,7421-1-80,דירה בבית קומות,7,עשרים ושתיים,270,22000000,,32.060338,34.768756
02.05.2022,נצח ישראל 1,6952-147-5,דירה בבית קומות,3,ראשונה,62,2075000,,32.078033,34.778557
02.05.2022,קבוץ גלויות 107,6974-34-3,קרקע למגורים,2,ראשונה,42,2450000,,,
02.05.2022,שרון אריה אדר' 3,6623-931-54,דירה בבית קומות,6,קרקע,131,2497000,,32.1146305,34.8274391
02.05.2022,הרוגי מלכות 20,6638-70-3,דירה בבית קומות,3,ראשונה,59.90,3500000,,32.108792,34.833671
02.05.2022,מאירבר 17,6982-183-4,דירה בבית קומות,3,ראשונה,95.90,3025000,,32.046009,34.782772
02.05.2022,,6110-404-58,דירה בבית קומות,3,תשיעית,78,3350000,
02.05.2022,פתחיה מרגנשבורג 61,6623-443-1,דירה בבית קומות,5,מרתףקרקעראשנהגג,173.94,6250000,,32.114952,34.832766
02.05.2022,חכים אליהו 12,6631-218-83,דירה בבית קומות,5,שביעיתשמינית,156.20,7100000,,32.126759,34.801751
02.05.2022,דיזנגוף 77,7092-112-3,דירה בבית קומות,2,שלישית,34,2950000,,32.076555,34.774367
02.05.2022,קרליבך 4,7104-289-587,דירה בבית קומות,4,שתים עשרה,90,4982000,,32.067257,34.783675
02.05.2022,בית אל 17,7321-156-12,דירה בבית קומות,4,חמישית,91,3150000,,32.119066,34.840149
02.05.2022,תשח 10,6213-178-45,דירה בבית קומות,4,רביעית,105,6883000,,,
02.05.2022,שפינוזה 13,6903-7-2,דירה בבית קומות,3,קרקע,84,2720000,,32.080784,34.775951
02.05.2022,סוקולוב 55,6956-54-26,דירה,4,,104,889305,,32.090511,34.777799
02.05.2022,מנשה בן ישראל 15,7060-58-8,משרד,0,רביעית,45,70000,,32.055816,34.777905
02.05.2022,יהודה הימית 8,7076-91-138,דירה בבית קומות,3,חמישית,102,3876000,,32.049789,34.758562
02.05.2022,נוה שאנן 31,6943-59-9,דירה בבית קומות,3,שניה,53,2400000,,,
02.05.2022,סוקולוב 55,6956-54-27,דירה,4,,126,10850000,,32.090511,34.777799
02.05.2022,,7430-18-6,דירה בבית קומות,2,ראשונה,58,4025000,
02.05.2022,,6106-723-9,דירה בבית קומות,3,רביעית,82.34,4300000,
02.05.2022,הגלעד 8,6214-609-9,חנות,0,ראשונה,24,2762000,,32.089918,34.782438
02.05.2022,אלחנן יצחק 14,6922-1-13,דירה בבית קומות,3,ראשונה,63,5200000,,32.064511,34.767654
02.05.2022,הקונגרס 14,6947-163-3,דירה בבית קומות,3,רביעית,58,1550000,,32.056778,34.774305
02.05.2022,מלאכי 10,6959-87-3,דירה בבית קומות,3,קרקע,56,2855750,,32.092871,34.777187
02.05.2022,שלום עליכם 1,6907-32-21,דירה בבית קומות,3,שמונה עשרה,98,6850000,,32.0763704,34.7669936
02.05.2022,רשי 15,7226-56-19,דירה בבית קומות,4,ראשונה,106,6781000,,,
02.05.2022,הגלעד 8,6214-609-7,חנות,0,ראשונה  ,1170000,,,32.089918,34.782438
02.05.2022,הגלעד 8,6214-609-8,משרד,0,,44,2567000,,32.089918,34.782438
